Gene,memory.CD8.T.cells,naive.CD8.T.cells
TJP2,2.947965795,3.366455262
TJP3,4.108434022,3.674552207
TK1,1.190483013,-0.189073976
TK2,4.137935202,3.824258183
TKFC,4.341834855,4.253665108
TKT,7.465642417,7.350246158
TKTL1,1.350244111,2.211767262
TLCD2,2.939613813,-0.270513755
TLDC1,3.352057965,3.318525238
TLDC2,4.430930292,4.895484288
TLE1,0.33089123,0.221610302
TLE2,4.15246261,4.543026354
TLE3,6.025321589,6.060448846
TLE4,6.693901494,6.439067844
TLE6,-3.326866751,-1.524577687
TLK1,7.102525576,7.006791622
TLK2,6.167102796,6.315443795
TLN1,9.483912239,9.195879729
TLN2,0.168846794,1.122384237
TLR1,3.657227398,3.877212439
TLR10,0.168846794,0.390081306
TLR2,4.270373547,3.804509779
TLR3,0.566092098,-4.090114912
TLR4,4.701770537,4.348771308
TLR5,3.105589783,1.605808157
TLR6,2.580001861,1.436509363
TLR7,1.924773198,1.694318244
TLR8,4.141580791,3.862962056
TLR9,2.022912032,2.166069769
TM2D1,4.134280377,3.706826254
TM2D2,4.236682868,3.867727841
TM2D3,4.602100334,4.838361084
TM4SF19-AS1,-0.013728973,0.879748529
TM6SF1,1.782586076,1.650741861
TM7SF2,3.164113914,3.590559604
TM7SF3,5.066403901,5.308642242
TM9SF1,4.115866065,3.519656913
TM9SF2,7.036996768,6.568381538
TM9SF3,7.555151779,7.251142767
TM9SF4,6.235223227,6.266661087
TMA16,3.449394573,3.4952266
TMA7,6.651062933,6.559572144
TMBIM1,6.949235316,6.096422515
TMBIM4,5.859243934,5.51258613
TMBIM6,9.156369406,8.817837731
TMC3-AS1,-1.446464651,0.097267966
TMC6,8.584871696,8.837405761
TMC8,9.170490254,9.477716761
TMCC1,4.975369078,5.091561673
TMCC1-AS1,-0.76210071,0.442133029
TMCC2,1.99093515,2.835100933
TMCC3,1.907747504,0.587887675
TMCO1,5.758382192,5.466204142
TMCO3,4.880384171,4.788967465
TMCO4,4.790360519,4.554895092
TMCO6,3.692449066,4.087930247
TMED1,3.726831293,3.531718664
TMED10,7.867051543,7.369695368
TMED10P1,0.690764291,0.633374244
TMED2,7.555493428,6.875121105
TMED3,4.97332484,4.959389406
TMED4,7.166102046,7.152070111
TMED5,7.005834099,6.232890293
TMED7,5.906076867,5.58672215
TMED8,1.350244111,1.837236566
TMED9,6.360168426,5.661357095
TMEM101,4.173983067,4.23902649
TMEM102,2.90571381,2.241447415
TMEM104,4.089684667,3.964336146
TMEM106A,2.643086372,3.195030661
TMEM106B,6.064256855,6.65087543
TMEM106C,4.463336058,4.213045966
TMEM107,2.947965795,2.864009844
TMEM109,6.586329007,6.31195105
TMEM11,3.562499811,3.125103743
TMEM110,5.386705751,5.129755987
TMEM115,4.699299057,3.982026233
TMEM116,3.843339615,2.744727014
TMEM117,1.516699685,1.817666226
TMEM119,2.144170733,0.442133029
TMEM120A,4.457497984,3.148791312
TMEM120B,4.415956281,4.78645283
TMEM121,1.298931316,1.535669345
TMEM123,9.802259727,10.31045895
TMEM126A,3.529489453,3.393145467
TMEM126B,4.591477341,4.54004385
TMEM127,6.328533225,5.647567389
TMEM128,4.316256601,4.227949219
TMEM129,5.54923251,5.427994082
TMEM131,6.068093206,6.093373964
TMEM134,4.556402252,4.441194608
TMEM135,4.474941806,5.064833657
TMEM138,4.240087562,4.128206906
TMEM140,4.191674765,4.640928464
TMEM141,3.702356455,3.59631383
TMEM143,3.443499693,3.959879523
TMEM147,4.718953357,4.289624713
TMEM147-AS1,2.703527577,3.590559604
TMEM14A,2.590709374,2.765305018
TMEM14B,5.400464191,5.474038768
TMEM14C,4.833822794,4.886119444
TMEM150A,3.345750742,3.366455262
TMEM154,5.157445638,4.808928298
TMEM156,2.888460338,2.381326413
TMEM159,3.220356228,2.471750775
TMEM160,2.817305935,2.625981468
TMEM161A,4.569993775,4.358961804
TMEM161B,4.865030077,5.05023388
TMEM161B-AS1,0.608857812,1.153940799
TMEM164,5.507462277,5.661357095
TMEM165,4.489318921,3.881931458
TMEM167A,6.593001251,6.787925228
TMEM167B,6.322122082,5.971373229
TMEM168,5.111713814,5.532230983
TMEM169,1.42394557,1.894403442
TMEM170A,5.968984198,5.592491671
TMEM170B,5.208739801,5.085437474
TMEM173,6.809558359,6.234736093
TMEM175,5.288183206,5.733626069
TMEM177,1.907747504,2.181463658
TMEM178B,0.945565114,-2.299394161
TMEM179B,4.912745656,4.54004385
TMEM18,4.296770841,4.352176144
TMEM180,2.622363195,3.669102301
TMEM181,6.655531981,5.969157481
TMEM182,1.974676937,1.949391152
TMEM183A,5.015657088,5.001195575
TMEM183B,1.782586076,1.535669345
TMEM184B,5.36191756,4.778882519
TMEM184C,4.066858984,4.008161182
TMEM185A,4.373182851,4.375787621
TMEM185B,5.271642859,5.17659961
TMEM186,2.359824062,2.53303676
TMEM187,2.491354527,2.086535642
TMEM189,4.433906534,4.09200889
TMEM19,4.79731063,5.153367914
TMEM191A,1.582550199,1.817666226
TMEM192,4.148844449,4.543026354
TMEM198,-1.847713251,-1.171791271
TMEM198B,4.134280377,5.22382977
TMEM199,4.873823844,4.816342979
TMEM2,6.948194875,7.0608549
TMEM200A,3.192509124,-1.171791271
TMEM201,3.584094429,3.261724355
TMEM203,5.517317392,5.35350258
TMEM204,5.935775278,6.628585587
TMEM205,4.313027197,4.063213233
TMEM206,3.79785901,4.021053234
TMEM208,3.829845343,3.092902909
TMEM209,5.064484753,5.214506624
TMEM212,1.298931316,0.802206407
TMEM214,5.814269809,5.265956873
TMEM216,3.615892129,3.043212591
TMEM218,3.967662168,4.003838103
TMEM219,5.870271765,5.646181141
TMEM220,3.721969429,5.303375128
TMEM222,5.14478617,4.914033559
TMEM223,3.164113914,3.017710537
TMEM229B,4.49217723,4.783933804
TMEM230,6.480917099,6.639076844
TMEM231,1.190483013,1.023348856
TMEM234,1.538985496,1.559429848
TMEM237,3.247675987,3.76928593
TMEM238,2.11479809,1.215055743
TMEM241,1.494064209,1.93129379
TMEM242,4.108434022,4.171249976
TMEM243,5.301280291,5.724459581
TMEM245,7.180792946,7.182990816
TMEM248,6.877265192,6.822702326
TMEM25,3.274488001,4.362342703
TMEM251,2.713359435,2.775484988
TMEM254,3.657227398,3.76928593
TMEM254-AS1,1.324815834,2.270529255
TMEM256,4.089684667,4.128206906
TMEM258,4.902038949,4.719484791
TMEM259,7.952550012,8.185087793
TMEM260,5.089236728,5.278537766
TMEM261,4.474941806,4.902468243
TMEM263,5.081665867,6.07185181
TMEM265,3.865553316,3.900654672
TMEM30A,7.530685519,7.426921317
TMEM30B,4.059169459,3.451452074
TMEM33,5.531280363,5.524706894
TMEM38B,3.518315992,3.555543788
TMEM39A,4.836074412,4.220516837
TMEM39B,3.605370574,3.877212439
TMEM41A,4.130616269,3.973208303
TMEM41B,4.876013936,5.66409929
TMEM42,3.413658491,3.877212439
TMEM43,7.203642866,6.5395521
TMEM44,2.099884427,1.486941125
TMEM44-AS1,-1.281165392,-0.356827283
TMEM45A,-6.563717529,-6.563717529
TMEM45B,0.47655873,-0.189073976
TMEM5,3.535043898,3.669102301
TMEM50A,7.138089752,6.381914867
TMEM50B,6.602952114,6.794822929
TMEM53,0.168846794,0.160778315
TMEM55A,3.755663346,3.48905383
TMEM55B,5.486114715,5.12179868
TMEM57,5.426099714,5.501896279
TMEM59,7.204950153,6.729560997
TMEM60,1.890518481,1.357393802
TMEM62,3.489997775,3.386519064
TMEM63A,7.883745353,8.411864051
TMEM63B,4.181085801,3.946426451
TMEM63C,0.224908436,-0.189073976
TMEM64,4.170418543,3.366455262
TMEM65,5.455687294,4.883768704
TMEM67,2.673623472,2.648311272
TMEM68,3.478512995,3.43869717
TMEM69,4.253626551,4.182769493
TMEM70,3.816223659,3.66363173
TMEM71,5.779594564,6.123573406
TMEM79,3.234080775,3.619103933
TMEM80,4.063019344,4.379129363
TMEM81,0.730037271,0.336081062
TMEM86A,1.073215119,1.777710652
TMEM86B,3.652124794,3.457787486
TMEM87A,6.12075774,5.788691606
TMEM87B,6.191048678,6.088278688
TMEM8A,6.68080718,7.121470136
TMEM8B,2.972735497,3.900654672
TMEM9,4.512028387,4.463404043
TMEM91,2.129559162,2.196695024
TMEM97,1.941600309,2.299036429
TMEM99,1.162047501,1.057121687
TMEM9B,6.059447024,5.470910021
TMEM9B-AS1,-0.657034196,1.461945598
TMF1,7.055472932,6.864430993
TMIE,1.56093228,1.090121962
TMIGD2,2.359824062,5.440843542
TMLHE,2.853321763,3.59631383
TMOD2,5.261626854,6.134490038
TMOD3,6.324529601,6.158025239
TMOD4,0.730037271,0.953334633
TMPO,7.871723365,8.103849526
TMPO-AS1,1.42394557,2.134780282
TMPPE,2.099884427,1.384250618
TMPRSS13,2.90571381,2.471750775
TMPRSS3,1.103437757,1.184821863
TMPRSS6,0.224908436,-0.765369245
TMSB10,9.796562423,10.01422989
TMSB4X,11.71654668,11.35135531
TMSB4Y,-3.326866751,-6.563717529
TMTC2,3.220356228,2.892350837
TMTC3,4.412942738,4.534060281
TMTC4,3.692449066,3.986415068
TMUB1,5.821105958,5.427994082
TMUB2,5.496116232,5.651718158
TMX1,5.887742815,5.518659241
TMX2,5.486114715,5.283896173
TMX3,6.459900315,6.653637601
TMX4,7.507563998,6.40832318
TNF,4.451636189,1.090121962
TNFAIP1,4.119567778,3.799530148
TNFAIP2,6.011442144,5.601102919
TNFAIP3,10.59160431,9.049802299
TNFAIP8,7.753413653,7.816793732
TNFAIP8L1,5.037345122,5.157265936
TNFAIP8L2,3.267831568,3.555543788
TNFAIP8L2-SCNM1,-0.013728973,0.221610302
TNFRSF10A,4.679373297,4.652021489
TNFRSF10B,6.237780084,6.37523656
TNFRSF10D,3.802472135,4.392419462
TNFRSF11A,3.79785901,-0.888545346
TNFRSF12A,-0.875424112,-1.992559397
TNFRSF13C,1.538985496,-0.038810595
TNFRSF14,7.200587914,7.06967171
TNFRSF18,2.456655259,-1.992559397
TNFRSF1A,5.056782529,4.920928506
TNFRSF1B,8.182068584,6.513939935
TNFRSF21,1.42394557,1.122384237
TNFRSF25,7.049663876,7.118474111
TNFRSF4,4.448696336,-0.546684978
TNFRSF8,1.190483013,0.917010697
TNFRSF9,3.08301633,-0.651887541
TNFSF10,6.104038595,4.235343509
TNFSF11,2.038638557,-4.090114912
TNFSF12,5.439489266,4.479061172
TNFSF12-TNFSF13,-0.559102639,-1.337427753
TNFSF13,2.780367928,2.407745402
TNFSF13B,3.921757421,3.519656913
TNFSF14,2.502737934,0.953334633
TNFSF4,1.516699685,2.166069769
TNFSF8,6.931971342,7.048839858
TNFSF9,2.022912032,-1.524577687
TNIK,6.158132107,6.143360792
TNIP1,7.616691309,6.942175603
TNIP2,5.6727907,5.385424904
TNIP3,1.744736431,-0.270513755
TNK1,2.844401746,4.310777966
TNK2,7.083698773,7.048315188
TNKS,5.781932357,6.054190849
TNKS1BP1,3.647004079,3.982026233
TNKS2,7.527902567,7.399209398
TNNT3,0.33089123,1.650741861
TNPO1,6.98417113,7.272863564
TNPO2,5.859243934,6.243929835
TNPO3,5.994407022,6.095407047
TNRC18,6.985693101,6.907302996
TNRC6A,6.967836078,7.219800838
TNRC6B,7.460908369,8.129374787
TNRC6C,6.899504858,7.636209968
TNRC6C-AS1,7.182121094,7.708722133
TNS1,-0.149693634,-1.739675656
TNS2,1.47106792,0.336081062
TNS3,2.703527577,2.367933254
TNS4,0.168846794,-4.090114912
TNXB,1.603848963,2.637189572
TOB1,7.835044378,7.796629819
TOB1-AS1,-1.281165392,0.677470399
TOB2,5.031462464,4.213045966
TOE1,4.047557773,4.178939865
TOLLIP,4.931819745,4.581248046
TOLLIP-AS1,1.350244111,1.559429848
TOM1,5.82564546,5.095630078
TOM1L2,5.815411419,6.467602157
TOMM20,7.675712853,7.768555534
TOMM22,5.754816274,5.8441526
TOMM34,4.070688432,4.046496786
TOMM40,5.122822385,4.826170313
TOMM40L,4.024050211,3.968779045
TOMM5,4.591477341,4.178939865
TOMM6,5.861456254,5.988977761
TOMM7,7.902398574,7.826923939
TOMM70A,6.026307887,6.390219511
TONSL,3.29427499,3.247167697
TOP1,6.192806736,6.288151218
TOP1MT,4.477828714,5.653099098
TOP2A,2.444900864,1.184821863
TOP2B,7.915233935,8.048519944
TOP3A,5.0016839,5.009844598
TOP3B,4.969227653,5.180435447
TOPBP1,6.317294958,6.378579578
TOPORS,5.133846075,5.022721682
TOPORS-AS1,3.287709435,3.48905383
TOR1A,5.173560555,4.47594331
TOR1AIP1,6.600305254,6.254885542
TOR1AIP2,5.227728871,5.22382977
TOR1B,4.439840662,3.886635091
TOR2A,4.066858984,3.635963319
TOR3A,5.350937345,4.855256935
TOR4A,2.129559162,0.917010697
TOX,4.085905377,2.825334451
TOX2,0.730037271,0.279980721
TOX4,6.258912815,6.14040993
TP53,5.266643549,5.247791693
TP53BP1,5.497539377,5.670932059
TP53BP2,5.992389601,5.470910021
TP53I11,3.887430164,2.15050985
TP53I13,5.675307972,4.916335538
TP53I3,0.911806311,-0.651887541
TP53INP1,6.294552334,4.260929091
TP53INP2,2.947965795,2.34076806
TP53RK,4.862823234,4.682094696
TP53TG1,3.135148588,3.268947974
TP73,-0.875424112,-1.337427753
TP73-AS1,5.43057672,6.096422515
TPCN1,5.983276133,6.500194202
TPCN2,4.556402252,4.491465671
TPD52,5.6727907,5.153367914
TPD52L2,6.218060724,5.991163299
TPGS1,3.967662168,3.624745647
TPGS2,5.397418079,5.355200429
TPH1,0.049731782,0.917010697
TPI1,7.564687507,7.034606363
TPK1,4.085905377,4.096076036
TPM1,2.663516088,2.825334451
TPM2,4.466246259,4.472818696
TPM3,9.206287593,8.919452658
TPM3P9,3.951138037,4.268156682
TPM4,7.078478038,6.034192853
TPMT,4.480709856,4.289624713
TPP1,7.516716762,7.25569498
TPP2,7.460908369,7.969806294
TPPP,3.913251875,-0.356827283
TPPP3,1.245725941,0.677470399
TPR,8.330189083,8.478225156
TPRA1,4.379371533,4.32123941
TPRG1,1.103437757,-1.992559397
TPRG1L,6.438572833,6.359250572
TPRKB,3.843339615,3.669102301
TPRN,3.333052966,2.691960031
TPST1,0.278872823,3.543680407
TPST2,5.956620261,6.172542127
TPT1,12.89565654,12.90213263
TPT1-AS1,2.761538109,2.508833874
TPTE2P5,1.42394557,2.459174855
TPTEP1,-1.847713251,0.879748529
TPX2,1.44769913,0.160778315
TRA2A,7.139913503,7.040949704
TRA2B,7.539347806,7.437778618
TRABD,7.435889297,7.174361141
TRABD2A,6.917690978,8.983288462
TRADD,7.016792953,5.249618538
TRAF1,7.807483741,7.389714471
TRAF2,4.701770537,4.379129363
TRAF3,5.868072932,5.890552409
TRAF3IP1,4.063019344,4.190398387
TRAF3IP2,4.306546619,4.793983624
TRAF3IP2-AS1,3.657227398,4.063213233
TRAF3IP3,7.805187021,8.276626924
TRAF4,3.667378781,2.805600875
TRAF5,7.204950153,7.153534419
TRAF6,5.771382329,5.474038768
TRAF7,5.91994148,5.80865623
TRAFD1,5.943105331,5.792456078
TRAIP,0.911806311,0.540920146
TRAK1,5.857028216,5.892892131
TRAK2,7.44292371,7.226773268
TRAM1,8.492791056,7.898242039
TRAM2,5.159245099,5.289234751
TRAM2-AS1,0.841822236,0.761814287
TRANK1,7.386816353,7.063453677
TRAP1,5.685333365,6.183095768
TRAPPC1,6.131797157,5.879976449
TRAPPC10,7.750133943,7.827535611
TRAPPC11,5.676564963,5.856192993
TRAPPC12,5.63190529,5.689893428
TRAPPC13,5.133846075,5.135695297
TRAPPC2,5.003688375,4.939155539
TRAPPC2B,2.187137976,2.036621688
TRAPPC2L,4.240087562,3.799530148
TRAPPC3,5.320705647,4.904788735
TRAPPC4,4.564572521,4.050694092
TRAPPC5,4.745548132,4.509874704
TRAPPC6A,4.927602799,5.123792125
TRAPPC6B,4.936024402,5.236781776
TRAPPC8,6.647221272,6.765755984
TRAPPC9,5.139326492,5.358590144
TRAT1,6.843529175,5.704618765
TRDMT1,3.149703943,3.630365386
TREM1,3.171265283,2.134780282
TREML2,1.686032344,2.471750775
TRERF1,7.00783282,7.114469708
TREX1,4.066858984,3.519656913
TREX2,0.566092098,1.122384237
TRG-AS1,5.369709719,5.240461092
TRIAP1,3.996131664,4.227949219
TRIB1,4.357593996,3.386519064
TRIB2,7.395239225,7.333548705
TRIB3,3.26114428,2.892350837
TRIM11,5.104260295,4.595683213
TRIM13,4.965118797,4.727372419
TRIM14,6.708107824,6.998124221
TRIM16,2.491354527,2.196695024
TRIM16L,-0.875424112,0.587887675
TRIM17,0.650392236,0.633374244
TRIM2,2.007012184,-0.111986841
TRIM21,4.69185911,4.375787621
TRIM22,7.986393347,8.235275839
TRIM23,4.489318921,4.876693413
TRIM24,5.464446522,5.595367802
TRIM25,6.104972537,6.383579625
TRIM26,6.184878549,5.669568092
TRIM27,5.963845428,6.093373964
TRIM28,7.760839926,8.033753286
TRIM3,3.389332989,3.425828493
TRIM32,3.584094429,3.932846748
TRIM33,7.117412102,7.299121652
TRIM34,-0.222804044,0.030832499
TRIM35,5.513102012,5.453579567
TRIM37,5.306161206,5.247791693
TRIM38,6.457708588,6.535814003
TRIM39,4.625719879,4.338508319
TRIM4,5.330321114,5.696605401
TRIM41,5.651214675,5.550130293
TRIM44,7.256293419,7.945498731
TRIM46,3.383186982,2.929293042
TRIM47,2.269414073,1.330027528
TRIM5,4.633507903,4.943676542
TRIM52,5.137501999,5.060677347
TRIM52-AS1,4.469150602,4.89314877
TRIM56,5.02358142,5.807416502
TRIM58,-0.149693634,0.160778315
TRIM59,4.617889585,3.652627959
TRIM61,0.224908436,0.097267966
TRIM62,4.983517188,4.652021489
TRIM65,5.406537189,5.363659829
TRIM66,4.873823844,5.926398482
TRIM68,3.717091126,3.829153333
TRIM69,3.149703943,2.053452283
TRIM7,1.298931316,0.633374244
TRIM8,5.925238745,5.576569633
TRIM9,-1.633184056,0.540920146
TRIO,3.370815858,3.507493468
TRIOBP,5.935775278,5.784917285
TRIP10,2.022912032,0.953334633
TRIP11,5.893159411,6.41240616
TRIP12,7.735734584,7.787227486
TRIP13,-0.013728973,-0.356827283
TRIP4,4.842808256,4.621308031
TRIP6,3.060084055,2.591825046
TRIQK,1.645525773,0.677470399
TRIT1,3.779257573,3.905297754
TRMT1,6.144570611,6.663263765
TRMT10A,2.022912032,2.313081527
TRMT10B,4.250253697,4.714202312
TRMT10C,4.766948651,4.5783436
TRMT11,4.243484239,4.592807711
TRMT112,6.07763969,5.889381124
TRMT12,3.811654367,3.674552207
TRMT13,4.794997645,5.517143359
TRMT1L,4.313027197,4.479061172
TRMT2A,5.517317392,5.850185357
TRMT2B,6.065216899,6.233813488
TRMT44,3.50139185,3.824258183
TRMT5,2.536358961,2.825334451
TRMT6,4.77401219,4.23902649
TRMT61A,3.896088854,4.428348288
TRMT61B,3.682473169,3.76928593
TRMU,4.646395239,4.729992074
TRNAU1AP,4.115866065,3.968779045
TRNT1,3.717091126,3.937387533
TRO,0.381099131,1.777710652
TROAP,-1.847713251,-1.992559397
TROVE2,4.718953357,4.518991875
TRPC1,3.028929402,2.625981468
TRPC3,-1.281165392,-6.563717529
TRPC4AP,6.950275007,6.946687167
TRPM2,3.098104474,3.195030661
TRPM7,7.238530376,7.354072126
TRPS1,4.486454937,5.197571613
TRPT1,3.449394573,3.457787486
TRPV1,2.989015481,3.247167697
TRPV2,6.645296598,6.20020055
TRPV3,-0.013728973,-2.299394161
TRRAP,7.183005847,7.785339644
TRUB1,4.44575048,4.732606981
TRUB2,3.736506141,3.824258183
TSC1,6.283870143,6.683677487
TSC2,6.187526122,6.353316058
TSC22D1,5.480368276,5.661357095
TSC22D2,5.374364893,5.12578282
TSC22D3,10.23689849,9.895133708
TSC22D4,7.374863669,7.212326249
TSEN15,5.14841451,4.890809465
TSEN2,2.761538109,3.373174247
TSEN34,3.887430164,3.339261959
TSEN54,6.430399901,6.316315662
TSFM,4.012151213,3.919138008
TSG101,5.064484753,4.652021489
TSGA10,2.703527577,3.325470649
TSHZ1,6.191048678,6.439868132
TSHZ2,1.350244111,1.330027528
TSHZ3,0.429618327,0.841498373
TSIX,1.44769913,1.736616907
TSKS,-1.446464651,-1.337427753
TSKU,-4.181418243,-6.563717529
TSN,6.278913097,6.278341294
TSNARE1,4.867233549,5.350100877
TSNAX,5.872467252,5.691238323
TSNAXIP1,-0.299818121,0.160778315
TSPAN13,1.245725941,0.720258627
TSPAN14,8.265879366,8.743944236
TSPAN15,0.429618327,-2.299394161
TSPAN17,5.182436114,4.816342979
TSPAN18,6.371855043,4.136129042
TSPAN2,4.277018289,1.559429848
TSPAN3,4.965118797,5.799955682
TSPAN31,4.28692837,3.722696508
TSPAN32,5.488979373,6.483990214
TSPAN33,2.479880586,3.232462665
TSPAN4,2.187137976,2.864009844
TSPAN5,4.572696781,3.379862085
TSPAN6,-0.657034196,1.273686629
TSPEAR-AS1,-0.013728973,1.215055743
TSPO,6.665062147,6.028883823
TSPY26P,0.224908436,0.720258627
TSPYL1,6.831730163,6.724972101
TSPYL2,7.56162932,7.008410978
TSPYL4,5.872467252,6.051051642
TSPYL5,1.245725941,2.407745402
TSR1,4.794997645,5.085437474
TSR2,5.289826859,5.368711762
TSR3,5.315873773,4.771272274
TSSC1,4.82704678,5.020583468
TSSC4,5.258272674,4.939155539
TSSK3,3.240894395,3.325470649
TSSK4,1.324815834,1.912966526
TSSK6,1.819468054,2.354414594
TST,0.841822236,0.390081306
TSTA3,5.343042851,5.024856733
TSTD1,5.273305453,5.447225608
TSTD2,3.731676827,4.242700093
TSTD3,0.805514526,0.587887675
TTBK2,4.886914801,5.589609794
TTC1,5.375913286,5.058594693
TTC12,3.052358237,3.359704838
TTC13,6.133628875,6.114579764
TTC14,6.866290892,7.793502512
TTC16,4.545436082,4.345358417
TTC17,6.760021146,6.862641581
TTC19,5.746461362,5.651718158
TTC21A,1.782586076,0.988766428
TTC21B,4.884741207,5.145540132
TTC22,2.479880586,1.757310089
TTC23,-0.998413715,-1.171791271
TTC24,2.321768514,4.399018881
TTC25,-4.181418243,-4.090114912
TTC26,1.538985496,1.122384237
TTC27,4.954795166,5.191882143
TTC28,0.945565114,3.59631383
TTC28-AS1,4.219537824,4.816342979
TTC3,8.361983725,8.876206656
TTC30A,0.224908436,1.090121962
TTC30B,0.650392236,1.736616907
TTC31,5.412584729,5.628037649
TTC32,3.829845343,3.764183006
TTC33,4.946482741,4.843208695
TTC37,6.798054641,7.081002294
TTC38,3.466936055,2.974179032
TTC39B,5.173560555,5.659984041
TTC39C,7.258393573,6.400944571
TTC3P1,-0.4673983,0.442133029
TTC4,0.978551995,1.511510954
TTC5,3.120444886,3.109093164
TTC7A,6.356251755,6.245761573
TTC7B,-0.149693634,-0.651887541
TTC8,0.650392236,0.677470399
TTC9,5.581799229,6.069785236
TTC9C,2.632761992,2.795631934
TTF1,4.553668514,4.296710315
TTF2,4.126942832,4.425118755
TTI1,4.8517381,5.064833657
TTI2,2.703527577,2.313081527
TTK,-1.132873601,-0.189073976
TTL,5.31909682,4.874327251
TTLL1,2.997087095,2.795631934
TTLL11,2.683660537,2.713298974
TTLL12,4.755098686,5.005526568
TTLL3,3.567928844,3.239833916
TTLL4,4.415956281,4.348771308
TTLL5,4.051438729,4.385789716
TTLL7,-2.793838948,-4.090114912
TTN,5.718663779,6.886319832
TTN-AS1,3.127815469,3.359704838
TTPAL,5.200025084,5.331246769
TTTY15,1.42394557,-6.563717529
TTYH2,5.331917479,3.696148259
TTYH3,5.074055065,5.011998777
TUB,1.624837859,3.202595162
TUBA1A,6.087123419,5.76206162
TUBA1B,6.091842007,5.315635279
TUBA1C,3.829845343,2.459174855
TUBA4A,6.903804615,5.929820654
TUBA8,1.645525773,1.461945598
TUBB,7.214933529,7.236938928
TUBB1,3.287709435,2.496578446
TUBB2A,1.665921217,0.587887675
TUBB3,-4.181418243,-3.226208962
TUBB4A,0.33089123,0.160778315
TUBB4B,5.515913634,4.23902649
TUBB6,1.272573885,0.587887675
TUBD1,3.865553316,4.201766616
TUBE1,4.612645678,4.676673262
TUBG1,0.911806311,0.802206407
TUBG2,2.732824397,2.835100933
TUBGCP2,6.383447751,6.454989863
TUBGCP3,5.371263114,5.40522841
TUBGCP4,4.198691141,4.823719748
TUBGCP5,4.363849766,4.695559815
TUBGCP6,7.550360175,8.122661928
TUFM,7.124798156,6.948937669
TUFT1,1.042345784,0.030832499
TUG1,8.144181787,8.851608873
TULP3,3.900398789,3.543680407
TULP4,5.17889244,5.291009896
TUSC2,4.873823844,4.437993736
TUSC5,-4.181418243,-4.090114912
TUT1,4.689370577,5.313890195
TVP23A,0.47655873,1.410616598
TVP23B,4.104703594,3.982026233
TVP23C,3.113036454,2.723851241
TWF1,6.241182192,6.061489212
TWF2,6.371855043,6.288151218
TWISTNB,4.847280087,4.981543583
TWSG1,3.677459234,3.57898184
TXK,5.848131157,7.714686129
TXLNA,5.576422239,5.533731103
TXLNB,1.705866972,1.628449938
TXLNG,5.6727907,5.991163299
TXLNGY,1.837561387,-4.090114912
TXN,5.237982157,3.79453327
TXN2,5.556078133,5.654478718
TXNDC11,6.156331256,5.530729301
TXNDC12,5.995414675,5.725772651
TXNDC15,4.283632568,3.881931458
TXNDC16,3.472736138,3.51358801
TXNDC17,2.525238783,1.894403442
TXNDC5,1.272573885,0.279980721
TXNDC9,4.035851871,3.696148259
TXNIP,12.3665962,12.62331305
