,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19
FEZ2,102.17666585308929,134.93165585343698,114.54419016487628,87.97387942836981,100.7470322938816,103.3762186246637,102.93018434877281,132.29340450392655,139.69709650534716,130.30770167767383,121.80408091855823,169.43167549743205,99.68567112629496,137.9131076643912,81.0869974515168,108.26062691854649,138.9457361834782,86.2294090101413,153.0817338639986,178.70589732399318
FFAR2,22.109447379890163,197.8858461718972,406.6073961185608,598.9427827938197,201.90675207829196,11.162958998093789,118.78879193879797,444.3181916311318,148.32757400129512,181.30558502303964,107.93480929720734,72.77637444892946,261.92734840984434,17.26009023309322,42.746888880182325,513.1773240161255,337.474466490906,234.35870637533628,57.947713953417754,179.56543584387435
FGD1,27.70068620274986,23.439598312100717,25.907291492977386,26.05313295930274,22.978436936944554,26.476659730098447,29.54583626549657,24.28852850873456,18.24055695983046,22.867200411403235,19.38600309323416,22.84377785937756,25.266268926270612,22.246566775223133,28.00655718102709,27.367161433751324,18.940206692931813,29.678750959998503,20.92244851622535,23.896935273392327
FGD2,50.56562317219068,39.66297297397998,44.19987029651914,29.185768741066987,34.27379677165712,39.779800027754185,31.671549809677114,29.273446206794187,21.595569167534418,45.62285178138011,49.8757939497256,30.657868373207567,34.964808285507125,59.30814119896122,29.835200369763886,30.24038644614658,35.89424237126729,23.818602836625047,44.97007250214712,29.08912600603689
FGD3,95.17559855310793,56.95355642766512,101.47583987397171,134.1512197995657,72.30035531655388,66.6288371190001,122.24075014445253,63.89655310425896,28.232581687688512,47.53762463545643,32.46181686524845,27.897633356096556,29.84434961484905,23.29008410136165,138.3090883043394,113.92839392420382,45.703119478476296,70.72480310710111,61.57367875782438,41.689287117521815
FGD4,154.40052395687783,93.31406579207666,74.1463218013287,31.03157745564868,34.30846454022761,32.40380238518933,34.92092116276449,72.57300035853639,66.4688974999468,101.02179300257012,63.54692783549359,98.79366718044295,47.647462585677026,87.14743400434013,30.65181555297072,64.12326776454448,89.44312194042597,38.29636321705924,98.70211155994917,118.43411199847978
FGD5-AS1,29.6602674169828,27.80686015465201,30.978078217242455,30.48592075752849,30.055595797635284,27.240912861121572,37.481611829244656,34.80953876887787,32.006660486472185,29.575584891495666,24.995041603130577,22.9050453388984,22.00842173794227,26.347275528126353,26.046342654197964,27.44598854617135,38.60763161442712,41.18634258953748,26.37324047960487,22.261983978942116
FGF11,35.00975809067909,27.15616498333198,33.5416949126551,29.841715014777673,27.70470317597202,32.512973860284376,29.846947531192363,27.1216957909883,29.343627248336865,30.167793127140925,25.179140091447422,29.887336437829948,29.06649579346256,26.046805265929567,30.445391604303722,33.6272625788578,36.437951910578505,34.157239544410096,30.74559065345533,31.28701948953166
FGF2,28.672480659176095,26.093932391291336,39.030458014717965,38.13689845778457,25.277104305966187,24.260117782313788,31.864973947607417,28.456435319159876,24.12450038092711,25.534498112252667,17.605082853661987,21.873493931690255,22.982732148547218,20.839760000346242,36.06998912403476,28.903846154486132,30.244997603326297,27.48602084603027,20.625839593385322,24.703013934111993
FGF22,36.455268716704424,25.798353384381418,38.06295730359823,39.84970820013595,28.410171957415667,24.616374678160437,28.73655667164818,31.821675497507833,21.027554713645948,28.4753127707586,26.937261887244546,28.821868908856885,27.684829876536597,28.24682234865251,30.68968429983596,28.54915056729397,34.34517502578567,29.12012805300275,32.823931324638,30.752543177699764
FGF6,28.378970160577953,23.79772283707228,28.870554075868924,30.16851904885037,23.195229103626644,28.18849272286526,20.86753152573796,27.162703270128734,38.98497674724281,25.327153692248114,22.225011726511568,26.079047144219142,24.680863889352256,22.462516709151203,28.074321705972068,28.529306100473615,31.049026158580922,28.53524245508755,26.429063891622533,22.591380111036255
FGF7,35.02909312748224,34.877573333985204,52.30321251265035,90.82055195941966,42.89549175428551,33.072592786603764,38.5185431078054,35.21991452825347,41.2000056066508,30.775637902953466,24.130106430836,31.52449084525634,28.165158106705622,17.869841207413387,46.919111594109566,53.08113771818908,47.50400858017278,66.63623843425636,35.92590522681023,39.52794505497596
FGFBP2,405.1658886714627,1015.4465305682496,255.80219065760957,698.2458372096507,150.44116752903994,1747.6443062677467,1725.761202042515,306.6587772857535,2381.409142876693,1090.3425693923368,244.01768705265275,358.73676198861784,426.2254046196006,90.39798479156919,2006.0807380984518,796.0546412522741,2385.141713618398,1634.6641874127915,702.6065205775099,613.5496006901739
FGFR1,27.835978597377448,21.972093019830073,27.824222015774634,28.720554240239615,22.38114992752822,26.03646091197801,24.566024339752936,21.3636347999007,21.61857349045154,26.59570834143295,21.80797269673074,22.660280041348344,22.87826301615327,23.53714736485833,40.362659010772674,22.986846564928946,21.981589368819222,22.45988386101022,30.18959368122622,20.425817399995758
FGFR1OP,19.1891886580327,25.909381322122915,19.102626683867953,30.717873581967588,27.702926919934857,22.200694908849503,22.087664079101415,24.78349137220352,27.94285454135566,21.692517366694968,21.8756578091693,27.73720380538515,31.1379232696067,22.81041768356933,24.988034741745345,21.697497528507345,24.401020204319305,26.13459776327211,18.674045136491543,22.139987500752014
FGFR1OP2,20.350063380201085,21.11256706177396,16.48593716186065,14.88100197101761,14.719715885037136,14.853929008030143,16.038774878100973,15.231789781515081,10.841950001647314,17.937641659593698,16.99254540587493,15.478012113466987,18.08298831622934,19.75281859830312,15.99469319478139,14.567742020496699,14.204425518571998,15.302768835941597,17.97550575248882,14.403582942207292
FGFR2,21.913073019682315,16.747851878759228,21.98055731049714,36.05750327138992,20.42734486335126,19.18594134983011,26.04856516820719,14.100388810476147,10.132847772726667,15.710861660635645,11.615163373217186,19.544683125130128,9.919494365667829,11.588461367297452,25.224230768233113,20.70047347025981,17.368529085980654,19.950398854790215,20.321875632298017,16.088805178057886
FGFRL1,28.757568615680967,26.254055370336335,32.91849156323701,34.29811339964133,27.069726049865867,32.07094438891135,29.82241618944207,28.34258638719682,24.942429369995697,29.72380479005022,30.08306805532717,30.503638158250446,33.98307463802228,40.053654462428774,33.30425467216928,33.332514839102515,27.86249651623289,31.798080890562407,35.04697557821318,33.723537023809335
FGL2,506.86229042427794,691.7482251336985,815.3326277903935,846.4827761758849,383.8990294952451,133.04516179582055,231.5382244703083,585.6778973700212,647.7033739811409,717.5237949558615,282.61850167935285,527.6915641732982,513.0619602108106,328.5560116931073,144.73817201795538,1011.1822566395737,850.0664669226243,401.1318152228202,501.249809950746,923.3728128748129
FGR,826.9768536195754,1569.9084169131681,778.6332356119252,1076.5939763117394,557.9158142372206,674.9001632600133,689.0302888530565,1288.9148258931764,1530.9966235599645,1154.2018364778312,783.3701634119416,633.5754296329052,858.6069428732285,1035.0772314026308,657.98275703757,1297.9450049171458,1683.73789483042,944.928236519395,1267.8487209918715,1112.8230646274603
FH,97.63409460074648,51.91668156645397,57.54616502409548,40.20055604275064,66.86462136088484,67.08125368478031,68.79843717977907,76.52933367557567,60.84235650285648,69.75512098935287,86.44503814783464,58.4641662365686,84.59707515856081,88.06574993887217,70.82408886109116,58.613218136972904,56.16184498298202,56.533061484390174,78.02423005202121,61.91458977739946
FHAD1,17.208887558120786,21.056720079126762,27.84341794753987,22.963336768409675,21.794159101485857,24.138771176703447,24.645955091231848,24.424492560782898,16.96039335947437,19.146160419781857,16.26367774341,14.526379106318956,17.61486202341463,16.30508558306039,24.34281426483276,25.679152206285075,22.54172725419346,20.97954889784367,19.250948522249224,24.69194680884993
FHDC1,22.116721121022437,35.22293721453292,34.47473803572545,53.67019328151892,31.10796693391769,30.312350161071894,30.78586483192989,23.904246693808002,36.333724664315895,33.389523781755315,22.702167866198536,30.68556095712659,30.20770614003748,23.873483195309905,31.54006139929203,37.25495318714042,33.98206747805081,37.56262340044236,21.87540153050733,29.625784081453364
FHIT,28.87068386152968,32.867236181860854,30.231186332125798,20.630039528572652,73.63152751505645,39.44920586123519,41.206909025283366,30.60053803530043,19.550858217587542,21.46957264177647,47.68735416973394,58.32503919442916,39.27543691381766,31.781046664472093,34.43781488592493,24.592505245854824,21.244938911993675,51.68961163530753,43.373153035097914,36.33850480765158
FHL1,22.43607885633791,12.928600118600375,34.869063830165416,28.716126991799243,19.760447762079572,21.29921730410996,36.61576782541033,11.94283606604514,9.548631198812194,13.233228669082312,15.352352181441852,12.987121888862845,8.446152862755127,12.856939417650972,24.383048573436632,19.17142404999205,10.876390283669721,16.67773364719155,17.04647763053068,13.226172876461245
FHL3,57.99397897777085,56.318848580689355,37.35133860179899,45.19011496638274,29.353451453488564,32.31548674779924,47.22192990882373,51.24613551192402,51.631955654212796,51.19987998365139,34.68122149806131,32.887273295089315,47.010656584980936,42.95617872831238,38.53343344763925,51.0376063438584,63.12262959609797,40.74600656702235,42.17608690418673,65.2590090449279
FHOD1,108.53180373703286,82.48678782132927,61.99028370098371,62.93678908054757,73.7898455298634,71.91661956360174,68.61818598715926,80.56173121285542,110.25412109521268,85.35359655140793,67.25727299763466,80.21318163474466,66.5008658096072,94.14872825753419,56.90994838322962,74.88455359787085,89.03813440329213,66.94478793831526,92.8726735972209,108.41269743921848
FIBCD1,30.837537431963746,28.808794632648507,26.506214692725862,39.259148649703604,27.43588242495378,25.218180348248296,30.879103679393317,19.9677967937797,23.804160244904235,27.313299282460644,25.851415783724708,24.492238762895347,18.0413408459045,25.503092888327846,24.608091603597373,26.53591713890465,29.070123884099534,30.078980457173806,28.79420755662271,23.69890410462578
FIBP,186.6340255327044,163.08622414988844,103.32854156784177,63.942615669498025,120.41733304734358,178.72692176260014,81.41825546162741,86.60674976965464,140.4962309308107,128.5770496478479,149.14214334431486,139.53341452241793,142.54108861732013,174.87212367978086,123.27037631206241,139.8065558900118,148.93315475009422,92.73586562890154,161.997650283825,192.3283874611329
FICD,25.949645677845346,28.994743148210702,30.48531928507905,28.820540002362875,23.997368870173155,33.57431395398118,31.043283726982665,33.51505822752817,21.454891029579752,27.70028637156219,27.763583663037835,26.956971928878843,26.248830535524124,22.939775439386473,23.04163532537575,20.563197751037837,24.553495814502774,28.73064603926162,24.935895661442057,28.962323992246233
FIG4,188.12849239955804,170.39458388870148,157.9378581251125,78.25271815463428,87.66964898080764,124.99491093195692,91.0110320572381,178.07067373449124,198.89033881331346,164.07150986775386,175.7851195771283,175.39836018298735,183.91847685764526,266.2043054784861,123.91117506071215,147.63646521418136,168.55179961786453,91.12743652745597,162.72989006018514,167.69427027709705
FIGF,19.110627280548417,17.38015104771519,20.93799727580584,26.33705216679148,17.26345752863984,17.299525900754723,24.6471001016967,16.258761332981244,17.5428748177575,17.780710639916354,15.39424449930405,16.543560768707042,12.910826684390843,11.415031163787972,18.253125093632406,24.33325777212079,19.128218219266337,18.829233902111632,15.50939103987382,19.17420165170514
FIGN,24.29666723059615,22.567412578272705,36.84130727838151,34.14431704952632,24.571749272277884,26.68918771940001,31.82857048632544,26.96122499760325,32.87243613023869,24.848204053355932,25.259781792168763,23.43353561113056,24.98154102625905,19.38199897401903,30.01896467557321,26.424443820024656,30.679022747699673,31.48562384856299,25.61878353988032,29.675355374408095
FIGNL1,54.00177838823343,57.71300101630393,54.274990608014704,64.02394734816248,78.82313994042299,80.72004671607317,63.04133100241829,49.96597378293458,59.120838212201306,85.43547629012252,61.62312961642793,77.95685377072965,79.32846040728538,119.96999056403389,58.460709348204524,67.03202167092778,74.0556232874936,72.37404722006958,77.77249697319985,50.855569455773754
FIP1L1,23.056695286361993,15.885749794345678,25.43108950175401,23.909315283055847,21.589679973232926,21.342053604482906,28.149695023449983,20.153999125510676,16.52138732931338,18.417024506922086,14.303337465032401,17.140586370418575,13.642044103640112,13.498519498771474,21.346559921576393,23.68501382828905,13.744977431252034,27.517989791280037,20.04643513603535,16.492596736674972
FIS1,190.20727127138562,221.7545583117048,146.06667126766604,131.75769996876744,174.64060578552957,194.53064249310495,191.4418623566943,194.02506584692563,256.19731992919975,254.8464362964984,232.71833001349367,177.19708966290455,267.5716014324429,216.0474039765455,197.86479949898197,199.87475687357573,231.13373005618672,209.37113704859337,177.41211185965605,200.31307526113963
FITM2,27.166847636340286,29.539652583267156,23.538270785784512,17.781458045190405,28.331963710588763,24.632488783726377,27.945658284524228,30.699940710384855,22.875560706281572,26.003328453451527,33.70146855475697,24.572495437018034,21.935070409336564,22.834059945900663,26.84641980810537,29.312993781403982,31.516726919301956,29.459380549137805,19.26134652027416,24.72361635397665
