,monocytic.lineage,B.cells,CD4.T.cells,NK.cells,neutrophils,CD8.T.cells
TNFRSF25,8.939288448418445,9.048257582317573,37.536181778480945,26.534362819000805,10.9979292063231,45.26872269884603
TNFRSF4,17.58227682595136,13.854473680423133,41.43706744139234,28.100618895840174,23.815682692467753,37.197234441528174
TNFRSF8,64.47777253874817,21.247629643072408,24.799343082350195,29.984188027391664,52.835291530555665,35.73631528675489
TNFSF10,263.66824137525396,31.580672759890522,59.40325168452728,38.01402806776147,152.06138222564218,15.263082064780848
TNFSF13B,1353.3319155970312,31.360572683348085,162.82969325747328,27.92876743035616,1507.8738278093756,20.010201223342282
TNFSF14,21.187478512308783,11.368736345450875,20.005849702094366,42.27257234695925,70.86886310225084,37.97838628349884
TNFSF8,59.13785454754748,9.10342856189437,87.7769356171197,8.302754266438871,16.597568489396846,93.58733592968076
TNFSF9,19.906945950189083,24.090960341918617,14.575262889589087,20.609248585907586,32.49081437867816,75.34122183220619
TNIK,10.644232328645488,9.003150896373107,19.583272984953865,27.617101363448732,12.240155659863074,51.344552606116174
TNIP1,50.42090122160055,229.38861831291877,207.9611171260137,140.23474207833866,33.45917573531485,41.91939388789248
TNIP2,156.3028202916351,144.99607125884728,172.56905809771567,138.6246492654285,156.51097321996505,158.76552901452598
TNK1,21.813660794771877,25.505208687129645,21.60210505389237,19.52255538167116,32.62531667407999,31.930584454605345
TNK2,40.60737881649157,37.45431417593251,32.076170345960826,45.17366308389754,38.273395682617576,44.17364623883688
TNKS,46.837429633447215,92.23932177837044,93.11295488304472,49.15478642269636,25.191759771396143,30.97636982577527
TNNI2,47.02969269023288,25.674245945622225,17.229871059277237,17.202901378371013,64.56677215264482,11.044243091496952
TNNT1,37.971366132223885,12.860813527567613,16.305197375511504,15.213708892601066,18.897061406137805,18.43935887601665
TNPO1,17.82586277563348,13.117310108674117,19.05912523962411,23.15753838766879,21.03835501682288,35.332857378419405
TNPO2,57.811716370001456,61.44228649627072,58.14769102358018,64.62229131098833,41.935786245494334,46.771593375218806
TNPO3,73.3543186360092,141.38448473571412,99.66465127621892,106.79201734287804,93.4524123113747,65.31328989767951
TNR,27.313645962175407,24.437926906701485,24.357260921406116,39.46795872099496,49.01665058666899,49.03747800189331
TNRC18,77.22521086212882,41.176519948197374,62.186089814381525,67.4151063011095,90.52849090522226,35.97958804087184
TNRC6A,41.27853887855382,42.07991834477694,50.24332371598873,42.24123177819535,11.62831376485877,48.963660019909774
TNRC6B,108.14101557326363,199.23951582682307,208.73952621158398,122.35506380324618,101.65025330130642,79.8564630293875
TNRC6C,10.368102637215388,19.05159658299862,18.019661434872244,16.745017747518816,18.237549641955628,63.901786765848165
TNRC6C-AS1,11.801431808147859,27.260308805298255,97.0939837931816,17.358615742714193,15.352269101877015,67.12182987749274
TNS4,45.24761987107017,40.661174979463944,36.91205106805636,51.89235121519562,57.411187830880934,46.771351558061866
TNXB,22.421641541198234,24.18851003929445,18.544892502336143,18.212789504950038,30.10247074525805,31.122457560625485
TOB1,222.0791283029985,75.08381239324012,488.6304633254852,82.17798209395202,764.7158678072503,671.12316782982
TOE1,78.15195185199093,113.51821507677705,78.79105787180534,72.91986574111858,42.31244065103534,212.10555881980707
TOLLIP,38.55270009945759,34.98585877823657,26.22225770298641,28.719923475912978,45.96328480575457,20.5817337928623
TOM1,90.14465209350932,24.853377190630923,39.59016019794264,26.852043880347992,66.33599464568087,31.05717211080942
TOM1L2,37.9142952165371,34.86481690212254,34.081336337874035,30.454848024425935,40.053877294135866,36.01139796436255
TOMM34,48.75978974921005,59.882809322753324,44.15913477304074,54.55199300933002,53.016517434350895,58.60519404580715
TOMM40L,57.978656577064406,29.06538271300383,32.398834272796265,29.213635482547506,16.781967958185678,16.822684305992514
TOMM5,113.07059638099729,252.66814876130672,138.7717407937777,194.48566340293254,10.792147004553263,208.9597254165405
TOMM6,909.5379344842236,853.0698115012973,691.2817363746956,542.1769613448695,88.86294196505295,632.0868197748157
TOMM7,1395.5324924482986,3134.8919427771493,3023.0727869124353,1951.9494820612977,288.6865333345879,2665.861417898446
TOMM70A,25.572122413050497,53.24779945772528,38.71149180523485,30.76696006801626,8.666983751970557,29.473726326150885
TOP1,344.39252038803664,265.75260068923865,250.18647677600143,150.95345843284994,260.02202125677127,78.34512515493326
TOP1MT,78.65246086309816,100.8648714911363,99.06269740992468,22.887373387953367,25.186696417107317,56.314663991060954
TOP2B,352.32425811594356,643.4302706452918,540.9119649601438,541.8050386212724,120.97708553876751,294.5840841444561
TOP3A,52.97464097713807,35.802539067992576,37.24642361042095,33.00837016278862,41.608027746439575,27.01982137335486
TOPBP1,136.76450115352057,263.57139588930977,146.0734327309958,140.61044926564094,113.69775832633889,75.21088865194376
TOPORS,58.17591130497186,79.26049103430496,64.46525982888002,36.47838617158813,341.1186917484408,63.202527214193225
TOR1A,109.36293073123518,85.4767411290261,77.45304213665547,119.79218645614765,132.6122279650202,57.24695522538611
TOR1AIP1,16.90127289519275,23.007462947319272,18.177602179050087,20.445479597464036,20.368812942656675,19.43897754929394
TOR1AIP2,15.89983622381127,15.539519612929555,15.391372689722203,22.624437209433726,28.989730168741193,26.321754731909103
TOR1B,119.07526919502719,84.01587213448317,70.69861267156702,111.87004708993787,123.29324934212411,74.42467008071326
TOR2A,110.381149148058,46.96779630942332,45.87734508138763,57.961378422891826,65.56436495012309,31.26351475009527
TOR3A,47.67397448691439,58.07236967121138,29.3231868647424,23.795716660767496,14.420407214814816,24.168717379628536
TOR4A,91.42963783073199,44.638603851156745,30.67496940835277,73.48154218283786,37.166991289540505,27.946562526735807
TOX,6.634326434297993,15.632103289715454,25.39706716287507,117.96131498850727,8.250891446033048,28.971874101043028
TOX4,54.523263031640816,51.95929676952999,52.58356316532855,57.20145740475933,77.43264400720807,31.298231431275067
TP53,55.92300576298129,98.95906745723973,72.88550378428371,68.97539938217407,32.266383930103025,34.84382217043899
TP53BP1,38.86743507707368,87.79093046979825,58.934070107916895,54.70534903126476,46.800109492585435,46.10049846910293
TP53BP2,124.84636444159426,102.73329410368005,104.43851216526664,81.36238134242161,75.90957662504763,138.50060566618257
TP53I11,53.402671119770986,47.29645013086865,31.210076751290895,38.605647361235846,80.64985307383907,34.50871901685992
TP53I13,49.25335175222275,80.2411290093993,69.21150637746507,62.84604276388442,35.42460840243615,47.688996470289055
TP53I3,81.96635850358832,20.464052990485126,21.02202875724414,18.578859028148692,35.53010384069559,19.648852310334274
TP53INP1,21.18924091052312,18.509576736818882,19.13749373074797,22.697476455470472,32.35350255150066,59.00491262013101
TP53INP2,23.15737787240068,29.220521072562605,17.975250863293482,25.06652321878991,174.7913523139506,209.4792595261491
TP53RK,22.387786661225082,34.00558958064644,27.950651383042395,27.129489587701553,16.83147843677545,25.878993818890386
TP53TG1,27.076512045115674,54.33801654792079,37.12219209090552,36.749685539367256,19.104359697934957,18.914278505381933
TP63,15.881111682706484,13.624770275572992,18.935872604004373,26.18357163522764,25.37401651351356,38.82615108660188
TP73,20.64384788347846,16.48577722931794,15.983705481180332,24.620702131927832,30.253706535250974,25.91456575731467
TP73-AS1,73.5034468622851,156.20750940686258,110.9549329827157,69.12616574131003,17.317514779763172,50.65943086411736
TPCN1,27.297368970115425,30.082655099585836,29.724280835982537,30.814340302914452,29.285812180360544,25.548677350973076
TPCN2,47.353855892494146,19.779992857070262,22.36390164343133,15.038304356056166,20.28737077335088,16.05037241149179
TPD52,5.9608579763244025,47.150135114062294,10.515896917868464,15.332701439778253,6.541810641772062,12.492641950443696
TPD52L1,17.854551632683126,15.149623132198,14.514973168743914,32.57808732668976,27.686485007236694,36.44090461069459
TPD52L2,378.1120455762699,114.23492638425513,132.07283952937135,80.78916978864962,470.92712081950333,75.85854829871097
TPD52L3,15.743670207948098,15.740614953868821,14.006746703545662,19.512003271161102,31.72459848642612,24.51366395818154
TPGS2,18.278933595487338,23.589615526429856,22.235300545041262,20.661026096653703,14.458540265401865,19.804043799063162
TPK1,49.44730542572846,32.87661817598511,25.498314862205,14.872961088444375,10.65434501633863,17.57808128177305
TPM1,15.198847227626553,17.699540479215504,16.967945652568023,21.67514891302888,16.703053939317332,37.92048596735152
TPM3,28.044189821835506,13.53272059215592,12.700030001568518,12.861794152981611,16.522613487492084,16.2146442810608
TPMT,56.87489217549952,21.64017108653005,28.144088121185924,38.16583896444244,20.841106927927296,30.99063710463667
TPP1,106.99577358740068,71.992763835104,48.51705244498251,34.75696004908451,28.21968541187885,21.43047575526582
TPP2,143.2945569915704,132.1323577818363,174.1805834313589,166.32601182622136,21.77891232260948,19.9823637067627
TPPP3,99.69919839845,16.82657913939051,24.94277369410568,18.86682820927293,20.22362903232911,21.258812231315485
TPR,11.992079936520266,16.969474688336593,18.82346086518475,11.001970235869457,17.54052470610142,215.63197113687806
TPRG1L,107.75940651009995,145.0523642096164,126.33232303064358,102.83303550110143,219.08091488784063,122.74706248961212
TPRKB,161.16671372481142,293.4762610657653,173.391576167073,189.75446197250122,81.30431408481527,180.88377738439763
TPRN,42.56837167193985,28.020873019038184,30.351585993359002,40.80630002901973,37.66519256290059,29.991908620040597
TPRXL,22.08415918088681,14.682339886854098,18.99647722902261,28.090881650893774,43.106394717508564,45.81386613959463
TPSG1,30.181027133579505,30.998360319150475,33.52952174504054,37.04276794636629,44.79481981644838,56.80179149163295
TPST1,17.25891660661714,39.43514384503823,14.489942853632103,16.8943624172361,101.10145852577023,24.20305675752477
TPT1,8353.702207880184,7780.78499952035,8663.894739864101,6763.245462666839,4073.91453621573,11450.078906323524
TPTE2P5,18.703158227541014,19.634105943720172,20.342569295064067,22.898957270797766,30.3427512705838,32.11210088163129
TPTE2P6,8.96684214300453,12.22980927528569,18.59702572028987,24.1347503750759,23.302454175541936,35.3640577469081
TRA2A,51.119081171297005,66.35668914643466,85.68436073876356,51.36700309953974,27.02419990186567,49.48626688351602
TRA2B,115.51849167775458,238.48091408459337,181.40746318651765,126.67253986390351,71.63486404417553,95.11873391507781
TRABD,54.95237768171004,31.310833311711004,42.9795955037164,39.22958041893283,47.463941346809236,31.040832966696946
TRABD2A,19.48200154828683,48.60018835360471,590.0158905389139,22.656294208663486,22.44978930523607,176.92585218413456
TRADD,99.98155083288373,139.64305361962107,198.20506226705731,89.71641080475858,136.3073927632156,91.14839111660267
TRAF1,28.178443144223966,28.456178023266474,101.31963677715571,48.517725038806795,21.432526171810828,64.90332768435773
TRAF3,46.27496519875801,55.77126154605866,30.72007855289393,23.939315556595957,21.56918859375073,30.60853204117064
TRAF3IP3,126.22203691185845,142.97707172602327,302.2796401039789,158.88729964747813,31.73867509072296,7.035917970541897
TRAF4,6.503336163701695,9.309540751365383,7.826840255431563,7.789604065431443,8.823615958267588,32.33979604075193
TRAF5,24.404241374861826,1065.784469334261,431.3933120062485,239.41338470778607,13.207632700678701,108.50520874123217
TRAF7,54.682981478777144,47.985279787484664,40.709680675810944,47.49981534891665,62.35831327030152,42.257092795332035
TRAFD1,43.6530332948602,30.984397287941093,26.072011709103734,24.507985538157968,48.435401645242095,18.683340207393787
TRAK1,52.16245985293783,117.42045972263726,31.71844193540221,34.73191372136332,38.84965818063966,25.794659172051773
TRAK2,66.52524438579619,233.3222368242687,124.70798214239298,79.0613124736096,23.684806822875597,40.81143310452746
TRAM1,25.417495905025174,33.40332935225317,21.332039508495683,35.03196479572185,27.96266579188572,42.37306829497864
TRAM2,55.254497733439266,59.99041056463858,46.25412090968495,53.8502075456333,25.247348893167008,25.535573931969495
TRANK1,45.966789464701286,90.05846607461329,68.79396004526843,99.50657836157659,246.96281115516618,39.12812457787276
TRAP1,80.28730598845479,110.69528788011117,134.09113025315767,67.85249684556605,36.427598928894874,84.45950197281752
TRAPPC10,57.75083896248347,111.96856930579355,85.43113237050787,131.29152667492724,39.12367532373011,105.40891913509745
TRAPPC11,71.2920845378067,46.89492835914266,49.748116496882425,26.54742450812201,16.45654986911576,24.303332243401858
TRAPPC12,169.75261631768154,160.40218676711248,172.27385995278993,82.37530518891025,119.20079107173628,48.987780653086595
TRAPPC13,16.473783171006282,16.964652812684623,14.329834078642996,10.60159920245917,7.511650816374535,27.724066827579005
TRAPPC2,59.77332945719713,175.0945052326862,180.7272197472135,192.99638305830732,42.86386388849015,91.150513142784
TRAPPC2L,26.056655253172178,28.40612232837177,30.989552136126594,29.58081712239573,34.34909062960822,36.16216953116533
TRAPPC3,99.12039282939311,117.41313488165966,68.38177658876111,57.89673151818924,69.85880213400768,63.73973455975717
TRAPPC4,56.346730663212654,110.07858347467864,77.84540616617792,107.37170137554513,61.8859497562438,80.01301853580149
TRAPPC5,588.7127243662333,230.6513617856308,191.54240350982752,88.89867430387899,459.9840416481706,75.03244752685916
TRAPPC6A,106.2169354082725,145.71847583960349,151.2613930034116,119.99412816602427,31.67076915694309,106.07036854766652
TRAPPC6B,75.00578676340395,61.35249034198973,70.41837352018263,47.31940407982218,15.022885104156634,13.638579283055313
TRAPPC8,564.4570503521085,717.9750996149571,510.75230515591625,433.32930631640096,590.6132858308974,226.40098458039233
TRAPPC9,30.03973123442556,24.89734500953452,30.670504656909866,25.65627824425604,36.1988008215287,24.09923054789563
TRAT1,6.818857330539979,5.983625983544193,235.24169817063665,10.332661441489963,8.160570423279804,137.81351968366684
TREM1,482.6789162456376,15.08172976877024,19.826388492993388,20.05416510485847,4286.249156761363,23.860930259993136
TREM2,22.800759868656986,27.24141994624463,26.795893167227863,39.735593833176125,40.09498796091324,40.4266038233005
TREML2,32.04061645360761,100.55492961648197,34.334094249721964,44.64386415188308,220.76688896678525,40.67255959907379
TRERF1,16.082502412640824,10.063079774688147,14.198139611174652,17.79993416347289,29.12729859235798,32.70936307367531
TREX1,19.24604363944976,30.382527785283145,23.74069064176279,28.999778984833586,22.498236240087564,36.871471350610264
